,temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,Timestamp,windBearing,precipIntensity,dewPoint,precipProbability,Close
2695,56.72,partly-cloudy-day,0.65,10.0,Partly Cloudy,56.72,1013.83,4.59,0.48,1461326400,286,0.0,45.24,0.0,5.522100001
2696,59.36,clear-day,0.61,9.62,Clear,59.36,1013.59,2.43,0.23,1461330000,314,0.0022,45.91,0.06,0.369116666
2697,63.18,clear-day,0.56,10.0,Clear,63.18,1013.27,2.24,0.23,1461333600,183,0.0011,46.99,0.02,2.096966667
2698,67.93,clear-day,0.5,9.78,Clear,67.93,1012.76,4.56,0.23,1461337200,158,0.0022,48.83,0.06,15.282333333
2699,72.27,clear-day,0.45,10.0,Clear,72.27,1011.9,5.86,0.16,1461340800,177,0.0,49.77,0.0,6.332399999999999
2700,75.56,clear-day,0.41,10.0,Clear,75.56,1010.88,11.22,0.19,1461344400,181,0.0,50.34,0.0,2.821
2701,76.03,partly-cloudy-day,0.42,9.31,Partly Cloudy,76.03,1010.12,6.42,0.3,1461348000,200,0.0022,51.14,0.06,0.8670500000000001
2702,74.17,rain,0.47,10.0,Drizzle,74.17,1009.57,5.49,0.17,1461351600,204,0.0074,52.73,0.37,4.8115500010000005
2703,69.06,rain,0.66,7.57,Light Rain,69.06,1009.45,4.67,0.16,1461355200,247,0.0191,57.06,0.6,2.94015
2705,65.15,rain,0.77,9.11,Light Rain,65.15,1009.86,0.51,0.0,1461362400,355,0.0313,57.61,0.67,0.6063
2707,62.31,partly-cloudy-night,0.84,7.68,Mostly Cloudy,62.31,1009.56,0.97,0.66,1461369600,200,0.0013,57.38,0.02,0.986833333
2708,61.04,clear-night,0.87,7.23,Clear,61.04,1009.84,1.24,0.2,1461373200,240,0.0,57.07,0.0,0.5806166660000001
2709,60.44,rain,0.88,6.64,Light Rain,60.44,1009.89,0.39,0.0,1461376800,299,0.0118,56.79,0.53,0.845899999
2710,59.82,rain,0.91,6.8,Light Rain,59.82,1009.63,1.92,0.31,1461380400,132,0.0101,57.11,0.51,1.085366667
2712,59.26,rain,0.92,4.89,Drizzle,59.26,1008.97,3.42,0.24,1461387600,203,0.006,56.82,0.27,1.047016666
2713,58.62,partly-cloudy-night,0.92,4.25,Partly Cloudy,58.62,1008.6,1.64,0.45,1461391200,229,0.0034,56.28,0.12,0.99565
2714,58.45,clear-night,0.92,4.25,Clear,58.45,1008.44,1.81,0.0,1461394800,214,0.0014,56.18,0.03,0.540866666
2715,57.76,partly-cloudy-night,0.92,4.59,Partly Cloudy,57.76,1008.5,2.16,0.31,1461398400,315,0.0028,55.54,0.09,5.80875
2719,56.59,partly-cloudy-day,0.83,9.49,Partly Cloudy,56.59,1009.89,8.05,0.42,1461412800,354,0.0,51.57,0.0,0.6554333330000001
2720,56.56,partly-cloudy-day,0.75,9.76,Partly Cloudy,56.56,1010.41,10.55,0.31,1461416400,355,0.0,48.67,0.0,1.2702833340000002
2721,56.97,clear-day,0.67,9.9,Clear,56.97,1010.89,12.21,0.21,1461420000,4,0.0021,46.27,0.05,5.036783333000001
2722,57.82,clear-day,0.6,9.93,Clear,57.82,1011.1,11.07,0.21,1461423600,357,0.0,44.13,0.0,0.8669166669999999
2723,59.27,partly-cloudy-day,0.54,9.93,Partly Cloudy,59.27,1011.03,12.12,0.31,1461427200,344,0.0,42.46,0.0,0.904016666
2724,60.55,clear-day,0.49,10.0,Clear,60.55,1010.79,12.75,0.23,1461430800,353,0.0,41.3,0.0,1.5398166670000002
2725,62.16,clear-day,0.44,10.0,Clear,62.16,1010.48,10.82,0.14,1461434400,352,0.0,39.99,0.0,0.3107
2726,62.57,clear-day,0.4,10.0,Clear,62.57,1010.27,13.17,0.08,1461438000,347,0.0,37.84,0.0,0.916316667
2727,62.57,clear-day,0.36,10.0,Clear,62.57,1010.28,13.37,0.05,1461441600,344,0.0,35.44,0.0,0.7791666669999999
2728,61.86,clear-day,0.34,10.0,Clear,61.86,1010.59,14.25,0.03,1461445200,351,0.0,33.32,0.0,0.7077
2729,60.46,clear-day,0.31,10.0,Clear,60.46,1011.21,13.25,0.02,1461448800,353,0.0,29.86,0.0,5.326899999
2730,57.69,clear-day,0.28,10.0,Clear,57.69,1011.88,12.2,0.03,1461452400,347,0.0,24.93,0.0,1.1846500009999998
2731,53.54,clear-night,0.28,10.0,Clear,53.54,1013.05,9.86,0.03,1461456000,348,0.0,21.05,0.0,1.182683333
2732,50.6,clear-night,0.29,10.0,Clear,50.6,1014.0,8.75,0.01,1461459600,4,0.0,19.92,0.0,0.8930333340000001
2733,48.31,clear-night,0.31,10.0,Clear,44.32,1014.97,8.95,0.01,1461463200,357,0.0,18.96,0.0,0.8943
2734,46.06,clear-night,0.35,10.0,Clear,41.62,1015.2,8.81,0.0,1461466800,359,0.0,19.68,0.0,0.93205
2735,44.18,clear-night,0.37,10.0,Clear,39.79,1015.36,7.75,0.0,1461470400,13,0.0,19.8,0.0,0.7436
2736,42.26,clear-night,0.42,10.0,Clear,37.97,1015.6,6.8,0.0,1461474000,2,0.0,20.96,0.0,1.25735
2737,39.48,clear-night,0.49,10.0,Clear,35.21,1015.65,5.9,0.0,1461477600,355,0.0,21.9,0.0,1.337633333
2738,39.02,clear-night,0.49,10.0,Clear,34.29,1015.66,6.46,0.0,1461481200,353,0.0,21.28,0.0,0.8634
2739,36.96,clear-night,0.53,10.0,Clear,33.47,1015.93,4.35,0.0,1461484800,358,0.0,21.38,0.0,1.16
2740,34.8,clear-night,0.58,10.0,Clear,31.88,1016.52,3.48,0.0,1461488400,334,0.0,21.55,0.0,0.382616666
2741,33.42,clear-night,0.64,10.0,Clear,30.77,1017.35,3.11,0.0,1461492000,347,0.0,22.62,0.0,7.575266667
2742,36.97,clear-day,0.59,10.0,Clear,33.96,1018.14,3.86,0.02,1461495600,346,0.0,23.88,0.0,3.5115166660000003
2743,42.98,clear-day,0.35,10.0,Clear,37.59,1018.8,9.39,0.02,1461499200,4,0.0,17.45,0.0,0.693283333
2744,45.03,clear-day,0.29,10.0,Clear,40.25,1018.56,9.06,0.02,1461502800,354,0.0,14.89,0.0,2.500533333
2745,47.55,clear-day,0.26,10.0,Clear,43.04,1018.76,9.9,0.02,1461506400,339,0.0,14.35,0.0,3.0041166660000003
2746,50.3,clear-day,0.23,10.0,Clear,50.3,1018.33,7.11,0.02,1461510000,354,0.0,13.64,0.0,1.000583333
2747,52.75,clear-day,0.2,10.0,Clear,52.75,1017.57,7.81,0.02,1461513600,349,0.0,13.28,0.0,1.0913
2748,54.75,clear-day,0.18,10.0,Clear,54.75,1016.99,8.07,0.02,1461517200,329,0.0,12.64,0.0,0.9815833340000001
2749,57.22,clear-day,0.15,10.0,Clear,57.22,1016.49,10.65,0.02,1461520800,322,0.0,9.79,0.0,5.038150001
2750,58.57,clear-day,0.14,10.0,Clear,58.57,1015.92,12.87,0.02,1461524400,344,0.0,8.74,0.0,2.454483334
2751,58.81,clear-day,0.13,10.0,Clear,58.81,1015.58,13.51,0.02,1461528000,328,0.0,8.82,0.0,1.868133334
2752,58.77,clear-day,0.14,10.0,Clear,58.77,1015.7,9.96,0.0,1461531600,334,0.0,9.19,0.0,0.9531333329999999
2753,57.6,clear-day,0.15,10.0,Clear,57.6,1015.98,9.53,0.0,1461535200,337,0.0,9.66,0.0,1.085883333
2754,55.46,clear-day,0.17,10.0,Clear,55.46,1016.17,7.21,0.0,1461538800,343,0.0,11.27,0.0,0.822283333
2755,51.47,clear-night,0.24,10.0,Clear,51.47,1016.6,4.13,0.05,1461542400,17,0.0,16.25,0.0,1.064633334
2756,47.47,clear-night,0.35,10.0,Clear,47.47,1017.39,0.36,0.01,1461546000,230,0.0,21.11,0.0,0.620083333
2757,44.08,clear-night,0.46,10.0,Clear,44.08,1017.71,1.55,0.13,1461549600,308,0.0,24.42,0.0,0.937300001
2758,43.34,clear-night,0.51,10.0,Clear,43.34,1017.6,2.99,0.06,1461553200,56,0.0,26.62,0.0,1.2423
2759,42.97,clear-night,0.54,10.0,Clear,42.97,1017.73,0.96,0.2,1461556800,344,0.0,27.29,0.0,1.015533333
2760,43.13,partly-cloudy-night,0.55,10.0,Partly Cloudy,43.13,1017.6,0.1,0.31,1461560400,243,0.0,28.1,0.0,0.4254
2761,43.68,partly-cloudy-night,0.54,10.0,Partly Cloudy,42.34,1017.25,3.18,0.58,1461564000,273,0.0,28.34,0.0,0.6910666669999999
2762,43.37,clear-night,0.58,10.0,Clear,43.37,1017.05,1.72,0.15,1461567600,337,0.0,29.69,0.0,7.019183333000001
2764,43.32,partly-cloudy-night,0.58,10.0,Partly Cloudy,43.32,1017.16,1.82,0.31,1461574800,5,0.0,29.35,0.0,0.461166666
2766,43.58,partly-cloudy-day,0.6,10.0,Partly Cloudy,43.58,1017.46,2.71,0.31,1461582000,22,0.0,30.78,0.0,2.404349999
2767,45.31,cloudy,0.49,9.95,Overcast,44.35,1017.89,3.02,1.0,1461585600,17,0.0,27.22,0.0,0.861366667
2769,49.64,partly-cloudy-day,0.36,10.0,Partly Cloudy,48.43,1017.54,4.04,0.31,1461592800,4,0.0,23.53,0.0,0.78185
2770,51.66,clear-day,0.29,10.0,Clear,51.66,1017.23,0.53,0.18,1461596400,319,0.0,20.76,0.0,5.8837666660000005
2771,54.28,partly-cloudy-day,0.25,10.0,Partly Cloudy,54.28,1016.36,2.19,0.31,1461600000,227,0.0,19.68,0.0,2.718716667
2772,57.22,clear-day,0.24,10.0,Clear,57.22,1015.51,3.36,0.24,1461603600,306,0.0,20.71,0.0,2.687133333
2773,58.39,partly-cloudy-day,0.25,9.83,Partly Cloudy,58.39,1014.95,5.35,0.54,1461607200,311,0.0,22.65,0.0,8.186233332999999
2774,59.37,partly-cloudy-day,0.26,10.0,Partly Cloudy,59.37,1014.35,8.48,0.31,1461610800,312,0.0,24.35,0.0,1.8434
2775,59.76,partly-cloudy-day,0.27,10.0,Partly Cloudy,59.76,1013.75,6.53,0.31,1461614400,304,0.0,25.74,0.0,0.718600001
2776,59.88,clear-day,0.28,10.0,Clear,59.88,1013.27,6.54,0.19,1461618000,300,0.0,26.88,0.0,2.793233334
2777,58.85,clear-day,0.3,10.0,Clear,58.85,1013.17,5.43,0.15,1461621600,315,0.0,27.75,0.0,1.3861499999999998
2778,57.64,partly-cloudy-day,0.33,10.0,Partly Cloudy,57.64,1012.96,5.81,0.31,1461625200,319,0.0,28.92,0.0,0.8491
2779,55.86,cloudy,0.38,10.0,Overcast,55.86,1012.97,3.57,1.0,1461628800,323,0.0,30.84,0.0,1.03435
2780,54.29,partly-cloudy-night,0.4,10.0,Partly Cloudy,54.29,1013.48,4.0,0.31,1461632400,350,0.0,30.71,0.0,0.26995
2781,52.65,clear-night,0.46,10.0,Clear,52.65,1013.45,2.88,0.21,1461636000,3,0.0,32.42,0.0,0.28745
2782,51.02,partly-cloudy-night,0.53,10.0,Partly Cloudy,51.02,1013.23,0.97,0.31,1461639600,35,0.0,34.38,0.0,1.189733334
2783,49.41,partly-cloudy-night,0.56,10.0,Partly Cloudy,49.41,1012.75,2.9,0.31,1461643200,35,0.0,34.41,0.0,1.2304333340000002
2784,47.71,partly-cloudy-night,0.6,10.0,Partly Cloudy,46.95,1012.41,3.15,0.26,1461646800,41,0.0,34.6,0.0,0.7221666659999999
2785,48.09,partly-cloudy-night,0.58,10.0,Partly Cloudy,46.57,1011.8,4.13,0.57,1461650400,27,0.0,34.12,0.0,4.91275
2786,48.24,partly-cloudy-night,0.56,10.0,Partly Cloudy,46.71,1011.51,4.16,0.31,1461654000,14,0.0,33.32,0.0,2.76915
2791,43.44,cloudy,0.6,10.0,Overcast,38.51,1009.69,8.57,1.0,1461672000,89,0.0044,30.41,0.17,3.3974
2797,39.46,rain,0.88,7.44,Drizzle,34.12,1007.98,7.65,1.0,1461693600,40,0.005,36.2,0.21,0.8012833340000001
2803,39.02,cloudy,0.84,9.68,Overcast,34.93,1010.23,5.52,1.0,1461715200,16,0.0,34.63,0.0,2.6587333330000003
2805,38.47,partly-cloudy-night,0.84,10.0,Partly Cloudy,38.47,1011.67,2.05,0.31,1461722400,6,0.0,34.18,0.0,2.377116666
2806,38.44,partly-cloudy-night,0.86,10.0,Partly Cloudy,38.44,1011.95,2.64,0.31,1461726000,331,0.0,34.6,0.0,4.338866666
2807,38.13,clear-night,0.87,10.0,Clear,38.13,1012.22,1.62,0.2,1461729600,258,0.0,34.73,0.0,5.0785
2808,36.64,partly-cloudy-night,0.88,8.98,Partly Cloudy,34.46,1012.05,3.08,0.25,1461733200,286,0.0,33.46,0.0,0.7258
2809,35.64,partly-cloudy-night,0.9,7.74,Partly Cloudy,35.64,1011.55,1.28,0.28,1461736800,255,0.0,33.02,0.0,1.2542833329999998
2810,33.83,clear-night,0.93,5.86,Clear,33.83,1012.33,1.91,0.18,1461740400,268,0.0,32.05,0.0,3.662866667
2811,32.97,clear-night,0.93,5.83,Clear,32.97,1012.96,1.95,0.12,1461744000,307,0.0,31.29,0.0,0.728666666
2812,32.28,clear-night,0.92,5.23,Clear,32.28,1013.02,1.63,0.08,1461747600,291,0.0,30.31,0.0,5.695683333999998
2813,31.77,clear-day,0.95,5.52,Clear,31.77,1013.49,2.2,0.15,1461751200,308,0.0,30.48,0.0,1.3483166670000002
2814,33.72,clear-day,0.91,5.89,Clear,33.72,1013.53,2.96,0.0,1461754800,335,0.0,31.43,0.0,0.39295
2815,37.25,clear-day,0.84,7.55,Clear,34.23,1014.06,3.9,0.15,1461758400,331,0.0,33.01,0.0,2.827400001
2816,41.04,clear-day,0.73,10.0,Clear,37.85,1014.13,4.8,0.1,1461762000,328,0.0,33.16,0.0,7.055599999999999
2817,46.0,clear-day,0.56,10.0,Clear,43.34,1013.72,5.27,0.02,1461765600,336,0.0,31.15,0.0,2.469916666
2818,49.39,clear-day,0.4,10.0,Clear,46.25,1013.14,7.46,0.03,1461769200,305,0.0,26.3,0.0,4.074116666999998
2819,52.15,clear-day,0.36,10.0,Clear,52.15,1012.72,7.42,0.04,1461772800,285,0.0,25.69,0.0,4.912433334
2820,55.04,clear-day,0.31,10.0,Clear,55.04,1012.11,7.78,0.02,1461776400,280,0.0,25.12,0.0,3.913466667
2821,57.04,clear-day,0.27,10.0,Clear,57.04,1011.42,7.68,0.04,1461780000,274,0.0,23.71,0.0,3.447016667
2822,58.61,clear-day,0.26,10.0,Clear,58.61,1010.56,7.61,0.02,1461783600,277,0.0,24.02,0.0,0.888466667
2823,59.44,clear-day,0.25,10.0,Clear,59.44,1009.83,8.83,0.02,1461787200,274,0.0,23.86,0.0,3.2756
2824,60.01,clear-day,0.25,10.0,Clear,60.01,1009.78,9.96,0.02,1461790800,264,0.0,24.33,0.0,1.4555666669999998
2825,59.51,clear-day,0.25,10.0,Clear,59.51,1009.67,11.78,0.02,1461794400,258,0.0,23.92,0.0,1.4040833330000002
2826,57.84,clear-day,0.26,10.0,Clear,57.84,1009.3,9.64,0.0,1461798000,259,0.0,23.39,0.0,1.044416667
2827,53.91,clear-night,0.32,10.0,Clear,53.91,1009.77,6.02,0.02,1461801600,262,0.0,24.82,0.0,0.298783334
2828,50.98,clear-night,0.38,10.0,Clear,50.98,1010.61,4.35,0.02,1461805200,270,0.0,26.32,0.0,0.9932
2829,47.5,clear-night,0.45,10.0,Clear,45.47,1011.49,4.71,0.0,1461808800,270,0.0,27.12,0.0,0.318866667
2830,47.67,clear-night,0.39,10.0,Clear,45.37,1012.12,5.17,0.02,1461812400,302,0.0,24.18,0.0,2.6946166660000004
2831,45.55,clear-night,0.38,10.0,Clear,41.99,1012.88,6.68,0.02,1461816000,319,0.0,21.34,0.0,0.742333334
2832,43.41,clear-night,0.38,10.0,Clear,39.55,1013.4,6.46,0.02,1461819600,327,0.0,19.49,0.0,3.613216666
2833,40.19,clear-night,0.44,10.0,Clear,36.83,1013.5,4.82,0.05,1461823200,340,0.0,19.78,0.0,2.460883334
2834,37.54,clear-night,0.5,10.0,Clear,33.34,1013.98,5.3,0.02,1461826800,354,0.0,20.67,0.0,1.1201500000000002
2835,35.09,clear-night,0.54,10.0,Clear,35.09,1014.64,1.07,0.02,1461830400,7,0.0,20.33,0.0,2.2288333330000003
2836,32.29,clear-night,0.64,9.75,Clear,32.29,1015.62,2.31,0.01,1461834000,344,0.0,21.34,0.0,2.2392000000000003
2837,30.95,clear-day,0.69,10.0,Clear,30.95,1016.39,2.09,0.02,1461837600,357,0.0,22.12,0.0,1.1086
2838,34.45,clear-day,0.66,10.0,Clear,34.45,1017.35,1.84,0.0,1461841200,322,0.0,24.26,0.0,0.7939000009999999
2839,41.69,clear-day,0.44,10.0,Clear,41.69,1018.02,2.98,0.05,1461844800,312,0.0,21.37,0.0,4.1657
2840,45.63,clear-day,0.31,10.0,Clear,41.61,1018.12,7.64,0.0,1461848400,342,0.0,16.48,0.0,2.1171833330000003
2841,47.97,clear-day,0.27,10.0,Clear,46.19,1018.17,4.45,0.0,1461852000,332,0.0,15.95,0.0,5.3662666670000005
2842,49.99,clear-day,0.25,10.0,Clear,49.01,1017.86,3.79,0.01,1461855600,2,0.0,15.92,0.0,7.083883332999999
2843,52.59,clear-day,0.22,10.0,Clear,52.59,1017.52,3.53,0.0,1461859200,305,0.0,15.3,0.0,1.160866666
2844,55.13,clear-day,0.21,10.0,Clear,55.13,1017.03,2.37,0.05,1461862800,319,0.0,16.29,0.0,0.8210166659999999
2845,57.08,clear-day,0.2,10.0,Clear,57.08,1016.51,3.61,0.07,1461866400,191,0.0,16.95,0.0,0.8683833329999999
2846,58.11,clear-day,0.2,10.0,Clear,58.11,1015.86,1.46,0.0,1461870000,304,0.0,17.43,0.0,2.99005
2847,58.81,clear-day,0.2,10.0,Clear,58.81,1015.2,2.38,0.0,1461873600,169,0.0,18.37,0.0,0.20805
2848,58.08,clear-day,0.22,10.0,Clear,58.08,1015.39,5.8,0.0,1461877200,186,0.0,19.98,0.0,2.597566666
2849,57.2,clear-day,0.25,10.0,Clear,57.2,1015.88,5.77,0.02,1461880800,185,0.0,21.53,0.0,0.927999999
2850,54.21,clear-day,0.32,10.0,Clear,54.21,1016.25,7.11,0.08,1461884400,182,0.0,25.11,0.0,0.5571166670000001
2851,51.01,clear-night,0.44,10.0,Clear,51.01,1016.75,7.37,0.1,1461888000,181,0.0,29.72,0.0,2.166866666
2852,49.78,clear-night,0.47,10.0,Clear,46.67,1017.38,7.58,0.06,1461891600,174,0.0,30.35,0.0,5.84875
2853,48.67,clear-night,0.5,10.0,Clear,46.27,1017.91,5.67,0.0,1461895200,174,0.0,31.08,0.0,1.8384166660000003
2854,47.6,clear-night,0.54,10.0,Clear,45.29,1018.25,5.18,0.0,1461898800,162,0.0,31.61,0.0,0.970933334
2855,46.35,clear-night,0.57,10.0,Clear,44.67,1018.4,3.97,0.06,1461902400,161,0.0,32.05,0.0,1.921416667
2856,45.18,clear-night,0.6,10.0,Clear,45.18,1018.63,2.26,0.0,1461906000,142,0.0,31.93,0.0,1.344183333
2857,44.07,clear-night,0.6,10.0,Clear,44.07,1018.65,1.51,0.09,1461909600,99,0.0,31.26,0.0,2.467666667
2858,43.57,clear-night,0.61,10.0,Clear,43.57,1018.92,2.54,0.0,1461913200,85,0.0,31.13,0.0,1.4459
2859,42.68,clear-night,0.66,10.0,Clear,40.79,1019.36,3.59,0.03,1461916800,82,0.0,32.09,0.0,1.2546
2860,41.79,clear-night,0.69,10.0,Clear,39.65,1019.78,3.71,0.07,1461920400,57,0.0,32.2,0.0,2.1080333330000003
2861,40.65,clear-day,0.69,10.0,Clear,40.65,1020.28,2.59,0.12,1461924000,39,0.0,31.24,0.0,0.732116667
2862,42.06,clear-day,0.66,10.0,Clear,39.97,1020.96,3.71,0.23,1461927600,39,0.0,31.57,0.0,2.229766667
2863,43.57,clear-day,0.62,10.0,Clear,40.72,1021.43,4.93,0.2,1461931200,61,0.0,31.55,0.0,2.736366667
2864,46.56,clear-day,0.57,10.0,Clear,44.36,1021.26,4.73,0.1,1461934800,65,0.0,32.14,0.0,0.8843333329999999
2865,48.78,clear-day,0.51,10.0,Clear,46.94,1021.27,4.74,0.2,1461938400,88,0.0,31.26,0.0,6.935666666
2866,51.11,clear-day,0.46,10.0,Clear,51.11,1021.11,6.05,0.12,1461942000,153,0.0,30.92,0.0,2.6533
2867,53.7,clear-day,0.42,10.0,Clear,53.7,1020.68,3.69,0.18,1461945600,148,0.0,31.45,0.0,2.2693
2868,55.15,clear-day,0.4,10.0,Clear,55.15,1019.81,4.53,0.09,1461949200,196,0.0,31.55,0.0,6.7239
2869,57.15,clear-day,0.38,10.0,Clear,57.15,1018.91,7.24,0.1,1461952800,185,0.0,31.97,0.0,3.14555
2870,58.23,clear-day,0.37,10.0,Clear,58.23,1018.18,6.93,0.04,1461956400,184,0.0,32.28,0.0,1.294133334
2871,58.3,clear-day,0.38,10.0,Clear,58.3,1018.17,7.25,0.1,1461960000,192,0.0,32.76,0.0,0.91375
2872,57.86,clear-day,0.39,10.0,Clear,57.86,1018.13,6.25,0.09,1461963600,186,0.0,32.98,0.0,2.1722166670000003
2873,57.3,clear-day,0.4,10.0,Clear,57.3,1017.97,4.34,0.21,1461967200,168,0.0,33.34,0.0,1.3111000000000002
2874,55.16,clear-day,0.45,10.0,Clear,55.16,1018.18,4.69,0.11,1461970800,183,0.0,34.0,0.0,2.387483333
2875,52.65,partly-cloudy-night,0.49,10.0,Partly Cloudy,52.65,1018.73,6.03,0.41,1461974400,171,0.0,33.78,0.0,5.8188
2876,51.04,clear-night,0.5,10.0,Clear,51.04,1019.43,7.24,0.16,1461978000,171,0.0,32.94,0.0,1.8034
2877,49.63,clear-night,0.51,10.0,Clear,46.88,1020.26,6.7,0.17,1461981600,184,0.0,32.27,0.0,0.7444666659999999
2878,48.73,clear-night,0.51,10.0,Clear,45.01,1020.65,8.52,0.0,1461985200,188,0.0,31.51,0.0,1.231466667
2879,47.55,clear-night,0.54,10.0,Clear,44.33,1020.85,6.82,0.06,1461988800,194,0.0,31.65,0.0,0.8693333329999999
2880,46.58,clear-night,0.56,10.0,Clear,43.89,1021.25,5.49,0.15,1461992400,211,0.0,31.66,0.0,0.263233333
2881,45.87,partly-cloudy-night,0.6,10.0,Mostly Cloudy,43.01,1021.21,5.55,0.75,1461996000,204,0.0,32.7,0.0,1.573033333
2882,44.89,clear-night,0.64,10.0,Clear,42.19,1021.17,5.04,0.12,1461999600,196,0.0,33.49,0.0,2.7257499989999996
2883,44.31,clear-night,0.69,10.0,Clear,41.68,1020.81,4.8,0.0,1462003200,190,0.0,34.85,0.0,0.5332666660000001
2884,42.03,clear-night,0.74,10.0,Clear,39.43,1020.73,4.27,0.1,1462006800,204,0.0,34.4,0.0,2.6794333329999995
2885,41.11,clear-day,0.78,9.95,Clear,38.43,1021.84,4.19,0.08,1462010400,220,0.0,34.76,0.0,0.665983333
2886,43.52,clear-day,0.75,10.0,Clear,41.81,1022.94,3.52,0.0,1462014000,196,0.0,35.97,0.0,0.6909
2887,45.77,partly-cloudy-day,0.7,10.0,Partly Cloudy,43.75,1023.5,4.29,0.44,1462017600,204,0.0,36.66,0.0,2.1362
2888,49.37,clear-day,0.62,9.95,Clear,49.37,1023.4,2.08,0.23,1462021200,348,0.0,36.92,0.0,1.154499999
2889,53.9,clear-day,0.52,10.0,Clear,53.9,1022.96,4.07,0.09,1462024800,12,0.0,36.78,0.0,1.1727500010000005
2890,57.26,clear-day,0.45,10.0,Clear,57.26,1022.48,1.56,0.04,1462028400,335,0.0,36.11,0.0,4.569116666999999
2891,60.22,clear-day,0.4,10.0,Clear,60.22,1021.73,2.06,0.1,1462032000,60,0.0,36.02,0.0,5.350283333999999
2892,62.33,clear-day,0.37,10.0,Clear,62.33,1021.36,4.58,0.11,1462035600,199,0.0,35.55,0.0,3.4025333339999997
2893,63.31,clear-day,0.35,10.0,Clear,63.31,1021.1,2.69,0.23,1462039200,220,0.0,34.99,0.0,0.79725
2894,63.34,clear-day,0.35,10.0,Clear,63.34,1021.21,1.44,0.21,1462042800,207,0.0,35.22,0.0,0.840066667
2895,62.94,clear-day,0.36,10.0,Clear,62.94,1021.32,5.16,0.08,1462046400,200,0.0,35.24,0.0,3.4161
2896,62.77,clear-day,0.35,10.0,Clear,62.77,1021.42,4.68,0.17,1462050000,199,0.0,34.99,0.0,3.300300001
2897,62.39,clear-day,0.36,10.0,Clear,62.39,1021.5,5.65,0.12,1462053600,185,0.0,35.16,0.0,3.589216667
2898,60.04,clear-day,0.39,10.0,Clear,60.04,1021.64,9.42,0.1,1462057200,186,0.0,35.28,0.0,9.424333333
2899,56.03,clear-night,0.45,10.0,Clear,56.03,1022.59,8.75,0.14,1462060800,190,0.0,35.17,0.0,3.043683333
2900,52.92,clear-night,0.51,10.0,Clear,52.92,1022.96,9.06,0.06,1462064400,182,0.0,35.11,0.0,0.726266667
2901,50.29,clear-night,0.54,10.0,Clear,50.29,1023.39,10.27,0.02,1462068000,183,0.0,34.43,0.0,1.6573999999999998
2902,48.42,clear-night,0.56,10.0,Clear,44.32,1023.49,9.32,0.03,1462071600,185,0.0,33.28,0.0,0.37311666600000004
2903,46.84,clear-night,0.6,10.0,Clear,43.59,1023.66,6.58,0.0,1462075200,183,0.0,33.56,0.0,0.310166667
2904,45.38,clear-night,0.63,10.0,Clear,42.77,1023.42,5.04,0.0,1462078800,178,0.0,33.69,0.0,6.9829
2905,44.71,clear-night,0.66,10.0,Clear,41.62,1023.03,5.6,0.08,1462082400,179,0.0,34.25,0.0,0.23875
2906,44.63,clear-night,0.66,10.0,Clear,42.52,1022.94,4.18,0.05,1462086000,183,0.0,34.08,0.0,0.287433334
2907,44.45,clear-night,0.68,10.0,Clear,42.83,1022.85,3.58,0.03,1462089600,165,0.0,34.5,0.0,4.026516667
2908,44.35,clear-night,0.68,10.0,Clear,43.17,1022.91,3.12,0.09,1462093200,185,0.0,34.3,0.0,1.152383333
2909,44.47,clear-day,0.68,10.0,Clear,43.21,1023.25,3.2,0.12,1462096800,182,0.0,34.58,0.0,0.944483333
2910,45.64,clear-day,0.66,10.0,Clear,45.64,1023.44,2.3,0.07,1462100400,178,0.0,34.86,0.0,1.7209999999999999
2911,47.47,clear-day,0.6,10.0,Clear,46.81,1023.58,3.0,0.2,1462104000,186,0.0,34.15,0.0,1.074266666
2912,48.5,clear-day,0.57,10.0,Clear,47.44,1023.7,3.61,0.13,1462107600,184,0.0,33.95,0.0,3.568016667
2913,49.28,rain,0.58,9.25,Drizzle,48.57,1023.39,3.33,0.31,1462111200,169,0.0053,35.29,0.23,0.52165
2914,48.8,rain,0.61,9.25,Drizzle,46.4,1023.54,5.7,0.31,1462114800,174,0.0076,36.04,0.38,3.399633334
2915,49.22,partly-cloudy-day,0.57,9.77,Partly Cloudy,46.73,1023.17,6.01,0.31,1462118400,163,0.0013,34.52,0.02,1.9997
2917,48.62,rain,0.62,9.55,Drizzle,46.45,1022.83,5.24,1.0,1462125600,161,0.0064,36.33,0.3,3.827816667
2923,42.9,cloudy,0.76,10.0,Overcast,40.21,1021.3,4.56,1.0,1462147200,143,0.0043,35.99,0.17,2.326716667
2929,41.02,cloudy,0.92,4.07,Overcast,38.85,1018.8,3.63,1.0,1462168800,24,0.0022,38.89,0.06,4.006550000000002
2935,43.66,cloudy,0.91,6.58,Overcast,40.49,1017.23,5.42,1.0,1462190400,24,0.0,41.29,0.0,0.377216667
2941,48.42,rain,0.9,4.72,Light Rain,48.42,1013.27,0.54,1.0,1462212000,130,0.0246,45.61,0.63,0.6735333330000001
2946,49.95,partly-cloudy-day,0.9,8.35,Partly Cloudy,48.98,1013.14,3.77,0.31,1462230000,306,0.0,47.2,0.0,0.2902
